cluster_6:1-9898	chr1:1-9898	9898	1455	0.0586	0.672399999999994	11.477618
cluster_23:21515-29830	chr1:21515-29830	8316	3463	0.0775	2.05304600000001	26.496831
cluster_26:30331-37104	chr1:30331-37104	6774	4374	0.2578	18.0850499999997	70.141637
cluster_32:42898-46207	chr1:42898-46207	3310	96	0.1388	0.413248	2.976865
cluster_34:46708-52868	chr1:46708-52868	6161	3793	0.0928	3.52166200000004	37.9502270000001
cluster_36:53369-57820	chr1:53369-57820	4452	178	0.5600	3.318435	5.925948
cluster_38:58321-64871	chr1:58321-64871	6551	4045	0.1099	2.035619	18.527738
cluster_55:75917-85449	chr1:75917-85449	9533	585	0.1022	1.276902	12.495525
cluster_67:90538-99961	chr1:90538-99961	9424	6916	0.3633	13.4796869999995	37.1066050000003
cluster_69:100462-105382	chr1:100462-105382	4921	1237	0.0776	1.56449699999999	20.156099
cluster_75:111432-117668	chr1:111432-117668	6237	3261	0.3593	8.29398700000011	23.085687
cluster_77:118169-121573	chr1:118169-121573	3405	704	0.3064	4.91510500000001	16.038899
cluster_78:122074-131117	chr1:122074-131117	9044	5182	0.0541	2.77628699999999	51.298445
cluster_81:135046-143383	chr1:135046-143383	8338	4846	0.4869	6.82206200000017	14.0113890000001
cluster_87:143884-144819	chr1:143884-144819	936	13	0.0073	0.002045	0.282034
cluster_89:145320-147601	chr1:145320-147601	2282	463	0.0780	1.404321	18.006248
cluster_93:148102-155632	chr1:148102-155632	7531	2898	0.0756	1.307868	17.290796
cluster_94:156133-159031	chr1:156133-159031	2899	365	0.1164	0.98724	8.483939
cluster_96:163876-168445	chr1:163876-168445	4570	2509	0.1316	1.74596199999999	13.265864
cluster_97:168946-175405	chr1:168946-175405	6460	2923	0.2074	3.14499299999999	15.162055
cluster_99:175906-180921	chr1:175906-180921	5016	2005	0.1699	2.62018300000001	15.425601
cluster_101:181422-185701	chr1:181422-185701	4280	3059	0.0979	1.559446	15.923623
cluster_102:186202-193471	chr1:186202-193471	7270	1192	0.1528	3.005197	19.671162
cluster_104:193972-197543	chr1:193972-197543	3572	1069	0.0627	0.234497999999999	3.737606
cluster_107:201902-206852	chr1:201902-206852	4951	2330	0.0967	0.817339	8.44908000000003
cluster_109:207353-210873	chr1:207353-210873	3521	2074	0.1584	2.440362	15.401709
cluster_116:211374-215232	chr1:211374-215232	3859	1622	0.0698	1.131503	16.21369
cluster_121:223506-228447	chr1:223506-228447	4942	2885	0.4191	29.294706	69.8937489999995
cluster_122:228948-239278	chr1:228948-239278	10331	3101	0.1067	2.150027	20.1569290000002
cluster_129:239779-245438	chr1:239779-245438	5660	36	0.0419	0.001303	0.031079
cluster_130:245939-248503	chr1:245939-248503	2565	959	0.0559	2.695742	48.2032559999999
cluster_132:249004-253304	chr1:249004-253304	4301	1721	0.1523	3.30456899999999	21.697522
cluster_134:253805-259968	chr1:253805-259968	6164	5673	0.1044	3.53063200000002	33.8310390000001
cluster_139:265752-270048	chr1:265752-270048	4297	1436	0.0735	3.161528	43.0351040000001
cluster_142:270549-275273	chr1:270549-275273	4725	2577	0.0453	0.793550999999998	17.516936
cluster_143:275774-283165	chr1:275774-283165	7392	3110	0.1010	4.68704899999998	46.4246469999998
cluster_144:283666-287321	chr1:283666-287321	3656	2704	0.2141	2.97320599999999	13.88636
cluster_146:287822-292774	chr1:287822-292774	4953	1319	0.3841	6.60425400000005	17.193029
cluster_147:293275-297612	chr1:293275-297612	4338	1843	0.0560	0.818521999999995	14.614579
cluster_150:304575-310038	chr1:304575-310038	5464	3749	0.1912	6.02320300000007	31.5074829999999
cluster_152:310539-315800	chr1:310539-315800	5262	459	0.0560	0.475667999999999	8.49425100000001
cluster_154:316301-321432	chr1:316301-321432	5132	1178	0.1430	1.21448999999999	8.49465200000001
cluster_155:321933-327846	chr1:321933-327846	5914	3104	0.0515	0.852002999999992	16.5408950000001
cluster_158:334301-338761	chr1:334301-338761	4461	1008	0.2597	8.04816200000002	30.990594
cluster_160:342355-346767	chr1:342355-346767	4413	500	0.0711	0.628057999999999	8.83408299999999
cluster_168:356544-362067	chr1:356544-362067	5524	1324	0.0621	1.10195599999999	17.7589580000001
cluster_170:362568-367138	chr1:362568-367138	4571	1638	0.0575	1.18223899999999	20.576331
cluster_172:367639-370248	chr1:367639-370248	2610	330	0.1315	1.837837	13.973108
cluster_173:370749-374337	chr1:370749-374337	3589	686	0.1176	0.736094	6.261017
cluster_177:378327-384867	chr1:378327-384867	6541	3219	0.1505	3.71705999999996	24.6935020000002
cluster_185:390531-395859	chr1:390531-395859	5329	2054	0.0855	2.36315699999999	27.633007
cluster_187:396360-401306	chr1:396360-401306	4947	2369	0.0913	5.09000700000004	55.7568389999997
cluster_189:401807-408464	chr1:401807-408464	6658	2025	0.0541	1.13296799999997	20.943399
cluster_190:408965-419000	chr1:408965-419000	10036	6902	0.3244	17.8517290000004	55.0352869999991
cluster_195:423423-427579	chr1:423423-427579	4157	1957	0.0926	5.89287600000002	63.670744
cluster_197:428080-432084	chr1:428080-432084	4005	2657	0.0678	1.045528	15.418161
cluster_200:438503-442070	chr1:438503-442070	3568	1622	0.0696	4.71186700000001	67.7260239999998
