cluster_6:1-9898	chr1:1-9898	9898	1451	0.1245	1.90274399999999	15.283639
cluster_23:21515-29830	chr1:21515-29830	8316	3008	0.1005	2.50181999999999	24.881783
cluster_26:30331-37104	chr1:30331-37104	6774	5199	0.0837	4.94047100000012	59.0446320000001
cluster_32:42898-46207	chr1:42898-46207	3310	94	0.0548	0.154273	2.81558
cluster_34:46708-52868	chr1:46708-52868	6161	3792	0.1681	7.3790730000001	43.8990640000001
cluster_36:53369-57820	chr1:53369-57820	4452	112	0.2073	0.656068	3.164878
cluster_38:58321-64871	chr1:58321-64871	6551	4084	0.1027	2.088775	20.338225
cluster_55:75917-85449	chr1:75917-85449	9533	583	0.0991	1.233283	12.448522
cluster_67:90538-99961	chr1:90538-99961	9424	6943	0.3228	10.5372639999996	32.6402240000002
cluster_69:100462-105382	chr1:100462-105382	4921	1351	0.1546	3.41598200000001	22.101085
cluster_75:111432-117668	chr1:111432-117668	6237	3242	0.3768	8.40356500000011	22.30463
cluster_77:118169-121573	chr1:118169-121573	3405	771	0.1116	1.260657	11.292654
cluster_78:122074-131117	chr1:122074-131117	9044	5196	0.1219	6.62483800000005	54.3647320000002
cluster_81:135046-143383	chr1:135046-143383	8338	4891	0.3857	6.42708800000014	16.6648489999998
cluster_89:145320-147601	chr1:145320-147601	2282	362	0.0791	1.147758	14.501649
cluster_93:148102-155632	chr1:148102-155632	7531	2928	0.1255	2.55347499999999	20.342583
cluster_94:156133-159031	chr1:156133-159031	2899	431	0.0837	0.752525	8.986655
cluster_96:163876-168445	chr1:163876-168445	4570	2504	0.1477	1.810494	12.2540479999999
cluster_97:168946-175405	chr1:168946-175405	6460	2959	0.2015	3.23200199999999	16.042655
cluster_99:175906-180921	chr1:175906-180921	5016	2011	0.1367	1.98506899999998	14.516144
cluster_101:181422-185701	chr1:181422-185701	4280	3065	0.1480	2.48657699999999	16.799073
cluster_102:186202-193471	chr1:186202-193471	7270	1192	0.1411	2.86238599999998	20.28944
cluster_104:193972-197543	chr1:193972-197543	3572	1078	0.0757	0.248259000000002	3.279944
cluster_107:201902-206852	chr1:201902-206852	4951	2305	0.1024	0.883272000000004	8.62683900000003
cluster_109:207353-210873	chr1:207353-210873	3521	2098	0.1049	1.471164	14.024636
cluster_116:211374-215232	chr1:211374-215232	3859	1624	0.1272	3.101989	24.39097
cluster_121:223506-228447	chr1:223506-228447	4942	2836	0.4524	30.5028190000001	67.4208079999998
cluster_122:228948-239278	chr1:228948-239278	10331	3104	0.1252	2.60136	20.7793660000002
cluster_129:239779-245438	chr1:239779-245438	5660	15	0.0550	0.004401	0.080081
cluster_130:245939-248503	chr1:245939-248503	2565	958	0.0311	1.458026	46.90705
cluster_132:249004-253304	chr1:249004-253304	4301	1855	0.1161	2.54108600000001	21.8815690000001
cluster_134:253805-259968	chr1:253805-259968	6164	5673	0.1151	3.60059600000005	31.2945949999998
cluster_139:265752-270048	chr1:265752-270048	4297	1393	0.0767	2.916875	38.0417949999999
cluster_142:270549-275273	chr1:270549-275273	4725	2553	0.0607	1.00595799999999	16.569996
cluster_143:275774-283165	chr1:275774-283165	7392	3110	0.0881	3.51607500000003	39.902154
cluster_144:283666-287321	chr1:283666-287321	3656	2755	0.0429	0.284327	6.62219999999999
cluster_146:287822-292774	chr1:287822-292774	4953	1245	0.4027	5.66623000000004	14.071088
cluster_147:293275-297612	chr1:293275-297612	4338	2132	0.0426	0.729803999999996	17.139784
cluster_150:304575-310038	chr1:304575-310038	5464	3704	0.1321	4.077637	30.872813
cluster_152:310539-315800	chr1:310539-315800	5262	413	0.1401	1.152077	8.22344799999999
cluster_154:316301-321432	chr1:316301-321432	5132	1162	0.0562	0.441550999999998	7.856292
cluster_155:321933-327846	chr1:321933-327846	5914	2930	0.0754	1.28731399999998	17.0639419999999
cluster_158:334301-338761	chr1:334301-338761	4461	960	0.1963	6.26042100000001	31.892754
cluster_160:342355-346767	chr1:342355-346767	4413	498	0.0601	0.507993999999999	8.45642300000001
cluster_168:356544-362067	chr1:356544-362067	5524	1323	0.0570	1.003131	17.6061409999999
cluster_170:362568-367138	chr1:362568-367138	4571	1635	0.0899	2.24805199999999	25.01905
cluster_172:367639-370248	chr1:367639-370248	2610	478	0.1673	3.736324	22.326586
cluster_173:370749-374337	chr1:370749-374337	3589	875	0.0793	0.639849999999999	8.069624
cluster_177:378327-384867	chr1:378327-384867	6541	3211	0.1920	4.19441099999998	21.8428050000002
cluster_185:390531-395859	chr1:390531-395859	5329	2075	0.1204	3.463232	28.753261
cluster_187:396360-401306	chr1:396360-401306	4947	2361	0.1139	6.32977600000006	55.5897090000003
cluster_189:401807-408464	chr1:401807-408464	6658	2044	0.0806	1.58024299999998	19.6120499999999
cluster_190:408965-419000	chr1:408965-419000	10036	6899	0.1784	10.096382	56.6033819999992
cluster_195:423423-427579	chr1:423423-427579	4157	1792	0.0911	5.28146000000005	57.9713910000001
cluster_197:428080-432084	chr1:428080-432084	4005	2737	0.0679	1.16532399999999	17.174212
cluster_200:438503-442070	chr1:438503-442070	3568	1624	0.0765	5.30299600000002	69.3358879999999
cluster_201:442571-447253	chr1:442571-447253	4683	202	0.6015	3.718019	6.18074
cluster_204:447754-452251	chr1:447754-452251	4498	1956	0.0619	0.678223999999997	10.956271
cluster_206:452752-457391	chr1:452752-457391	4640	2133	0.2164	6.67790500000003	30.865624
cluster_207:457892-461992	chr1:457892-461992	4101	1219	0.0238	0.766996999999999	32.279844
cluster_209:464808-465982	chr1:464808-465982	1175	126	0.4279	1.111625	2.59809
cluster_211:469977-474138	chr1:469977-474138	4162	2114	0.0807	1.12761899999999	13.974609
cluster_213:477024-478690	chr1:477024-478690	1667	59	0.1989	0.168448	0.847089
cluster_215:481856-486118	chr1:481856-486118	4263	419	0.0735	0.856436999999999	11.65662
cluster_218:486619-488092	chr1:486619-488092	1474	1119	0.1649	0.293497000000001	1.780265
cluster_219:488593-495741	chr1:488593-495741	7149	2543	0.2319	3.96377399999999	17.0942959999999
cluster_220:496242-508491	chr1:496242-508491	12250	1836	0.0949	1.384515	14.584627
cluster_222:508992-509858	chr1:508992-509858	867	315	0.0421	0.284084999999999	6.74713
cluster_223:510359-514071	chr1:510359-514071	3713	841	0.0801	1.748637	21.840386
cluster_226:514572-519456	chr1:514572-519456	4885	613	0.2305	3.99702799999999	17.343752
cluster_227:519957-525012	chr1:519957-525012	5056	3553	0.0938	1.629322	17.3767129999998
cluster_229:525513-533308	chr1:525513-533308	7796	3281	0.2936	6.99962500000003	23.844497
cluster_234:533809-538764	chr1:533809-538764	4956	3467	0.0351	4.083595	116.222208
cluster_236:539265-542735	chr1:539265-542735	3471	1999	0.0928	4.706479	50.7386419999998
cluster_237:543236-548448	chr1:543236-548448	5213	3642	0.0792	4.98183500000002	62.895234
cluster_238:548949-559487	chr1:548949-559487	10539	4525	0.1391	5.74173099999995	41.268968
cluster_240:559988-562391	chr1:559988-562391	2404	629	0.1078	0.486893999999998	4.515802
cluster_241:562892-565860	chr1:562892-565860	2969	1736	0.1884	1.51170899999999	8.02344700000001
cluster_243:566361-574087	chr1:566361-574087	7727	5263	0.0750	3.93707499999999	52.4876189999996
cluster_244:574588-582941	chr1:574588-582941	8354	4999	0.4020	22.8537909999998	56.853043
cluster_245:583442-587764	chr1:583442-587764	4323	1338	0.0708	0.484130999999995	6.8368
cluster_246:588265-595900	chr1:588265-595900	7636	493	0.0795	1.00475	12.632165
cluster_247:596401-620677	chr1:596401-620677	24277	10083	0.2288	15.1948660000002	66.410994
cluster_248:621178-623756	chr1:621178-623756	2579	684	0.0619	0.719411999999998	11.622267
cluster_253:624257-625823	chr1:624257-625823	1567	4	0.0746	0.000541	0.007254
cluster_257:629010-631605	chr1:629010-631605	2596	1625	0.3238	13.4037979999999	41.391416
cluster_259:632106-636664	chr1:632106-636664	4559	358	0.0961	0.809995000000001	8.430321
cluster_261:637165-643091	chr1:637165-643091	5927	2880	0.1766	2.131802	12.068394
cluster_263:643592-650332	chr1:643592-650332	6741	3429	0.0836	1.37070099999999	16.3964509999997
cluster_266:653978-659507	chr1:653978-659507	5530	2037	0.3533	11.4550709999999	32.4245890000001
cluster_269:663350-667227	chr1:663350-667227	3878	988	0.0526	0.791446999999998	15.053444
cluster_270:667728-670027	chr1:667728-670027	2300	1272	0.0749	0.656062999999994	8.75981500000002
cluster_272:670528-675693	chr1:670528-675693	5166	4261	0.0642	1.59744699999998	24.8851880000001
cluster_273:676194-680131	chr1:676194-680131	3938	13	0.0372	0.000351	0.009448
cluster_275:680632-681908	chr1:680632-681908	1277	6	0.0909	0.00498	0.054769
cluster_276:682409-686227	chr1:682409-686227	3819	1863	0.5357	23.7522050000001	44.335388
cluster_279:698114-700746	chr1:698114-700746	2633	190	0.0642	0.150043	2.33579
cluster_282:709485-711747	chr1:709485-711747	2263	1376	0.0557	1.166233	20.924874
cluster_283:712248-719538	chr1:712248-719538	7291	888	0.1690	1.596108	9.44213400000001
cluster_284:720039-726489	chr1:720039-726489	6451	700	0.2905	0.535118	1.841886
cluster_285:726990-731935	chr1:726990-731935	4946	3558	0.2793	10.6286969999999	38.053975
cluster_286:732436-739581	chr1:732436-739581	7146	4660	0.2474	12.9833759999998	52.4806040000002
cluster_290:740082-741942	chr1:740082-741942	1861	161	0.1617	0.464665	2.873859
cluster_291:742443-749232	chr1:742443-749232	6790	1861	0.0621	1.83680199999999	29.571212
cluster_292:749733-756775	chr1:749733-756775	7043	1725	0.0590	2.164166	36.696912
cluster_293:757276-758976	chr1:757276-758976	1701	117	0.0518	0.0979349999999998	1.892094
cluster_294:759477-766536	chr1:759477-766536	7060	2153	0.1440	2.13722099999998	14.843459
cluster_295:767037-776245	chr1:767037-776245	9209	2852	0.3874	6.10994300000005	15.7723709999999
cluster_298:783018-786422	chr1:783018-786422	3405	2103	0.0425	1.77554799999999	41.817676
cluster_302:789609-793883	chr1:789609-793883	4275	2787	0.3388	3.79320499999996	11.196993
cluster_305:794384-801387	chr1:794384-801387	7004	3184	0.0601	1.28718599999998	21.4195970000001
cluster_307:806642-808587	chr1:806642-808587	1946	1104	0.3369	2.103416	6.24397000000002
cluster_308:809088-815720	chr1:809088-815720	6633	2006	0.1235	3.58873	29.0574160000002
cluster_312:819528-827369	chr1:819528-827369	7842	53	0.0778	0.056158	0.72173
cluster_318:833686-838000	chr1:833686-838000	4315	1308	0.5889	16.495787	28.011957
cluster_319:838501-841729	chr1:838501-841729	3229	2250	0.0857	1.024301	11.950116
cluster_321:844859-851682	chr1:844859-851682	6824	2912	0.1260	1.37314	10.898957
cluster_324:854732-860580	chr1:854732-860580	5849	3453	0.1599	5.60246100000019	35.0330480000001
cluster_325:861081-871410	chr1:861081-871410	10330	3010	0.0781	0.78873199999999	10.095699
cluster_326:871911-875150	chr1:871911-875150	3240	394	0.1453	0.632225999999999	4.352406
cluster_331:882002-884638	chr1:882002-884638	2637	752	0.0778	0.365983999999999	4.707093
cluster_332:885139-889872	chr1:885139-889872	4734	2370	0.1453	2.02367699999998	13.924541
cluster_333:890373-899788	chr1:890373-899788	9416	1484	0.4886	6.03469399999998	12.34994
cluster_334:900289-905378	chr1:900289-905378	5090	2667	0.1093	2.54219099999999	23.2681910000001
cluster_337:912587-915358	chr1:912587-915358	2772	1239	0.1811	2.60923399999999	14.404897
cluster_341:920420-926092	chr1:920420-926092	5673	2359	0.1228	3.64014599999998	29.6511209999999
cluster_342:926593-930541	chr1:926593-930541	3949	1008	0.1174	3.35115400000001	28.536307
cluster_343:931042-933911	chr1:931042-933911	2870	667	0.0816	1.58482	19.429635
