cluster_6:1-9898	chr1:1-9898	9898	1823	0.1344	2.37328199999999	17.661705
cluster_8:10399-14520	chr1:10399-14520	4122	25	0.0786	0.004417	0.056167
cluster_23:21515-29830	chr1:21515-29830	8316	2466	0.1061	2.09521699999999	19.741531
cluster_26:30331-37104	chr1:30331-37104	6774	4011	0.3333	21.3384269999999	64.0235969999995
cluster_34:46708-52868	chr1:46708-52868	6161	3826	0.1989	8.97317199999978	45.1179729999998
cluster_36:53369-57820	chr1:53369-57820	4452	98	0.1804	0.215678	1.195753
cluster_38:58321-64871	chr1:58321-64871	6551	4069	0.0701	1.305343	18.619826
cluster_55:75917-85449	chr1:75917-85449	9533	142	0.1782	0.430843000000001	2.41825
cluster_67:90538-99961	chr1:90538-99961	9424	6862	0.1175	3.63266599999999	30.9110270000001
cluster_69:100462-105382	chr1:100462-105382	4921	884	0.1902	1.51523799999999	7.965767
cluster_75:111432-117668	chr1:111432-117668	6237	3274	0.1192	2.52232999999999	21.168402
cluster_77:118169-121573	chr1:118169-121573	3405	584	0.3807	4.73148100000001	12.427188
cluster_78:122074-131117	chr1:122074-131117	9044	4825	0.0879	3.995726	45.4567519999997
cluster_81:135046-143383	chr1:135046-143383	8338	4930	0.2434	3.35050900000002	13.765503
cluster_89:145320-147601	chr1:145320-147601	2282	380	0.0962	1.615317	16.795004
cluster_93:148102-155632	chr1:148102-155632	7531	2958	0.0498	1.06527499999999	21.381565
cluster_94:156133-159031	chr1:156133-159031	2899	301	0.0699	0.371969	5.324154
cluster_96:163876-168445	chr1:163876-168445	4570	2443	0.1839	2.10577499999997	11.452442
cluster_97:168946-175405	chr1:168946-175405	6460	2513	0.1080	1.41553899999999	13.103022
cluster_99:175906-180921	chr1:175906-180921	5016	1960	0.2218	2.667187	12.0255769999999
cluster_101:181422-185701	chr1:181422-185701	4280	3065	0.1184	1.892328	15.9884019999999
cluster_102:186202-193471	chr1:186202-193471	7270	1265	0.0795	2.41762799999999	30.406091
cluster_104:193972-197543	chr1:193972-197543	3572	1462	0.1582	0.648162999999999	4.098008
cluster_107:201902-206852	chr1:201902-206852	4951	1650	0.1045	0.657926	6.293951
cluster_109:207353-210873	chr1:207353-210873	3521	2044	0.0678	1.134951	16.742828
cluster_116:211374-215232	chr1:211374-215232	3859	1361	0.2164	3.787488	17.500744
cluster_121:223506-228447	chr1:223506-228447	4942	2860	0.0612	0.909480999999983	14.86477
cluster_122:228948-239278	chr1:228948-239278	10331	3481	0.1373	3.44481699999997	25.095944
cluster_129:239779-245438	chr1:239779-245438	5660	98	0.0454	0.012606	0.277691
cluster_130:245939-248503	chr1:245939-248503	2565	953	0.0433	2.041851	47.189938
cluster_132:249004-253304	chr1:249004-253304	4301	1621	0.1427	2.27521100000001	15.939821
cluster_134:253805-259968	chr1:253805-259968	6164	5570	0.1077	2.887585	26.8164080000001
cluster_139:265752-270048	chr1:265752-270048	4297	821	0.0615	1.48884999999999	24.214049
cluster_142:270549-275273	chr1:270549-275273	4725	2044	0.0941	1.13536699999998	12.061619
cluster_143:275774-283165	chr1:275774-283165	7392	2847	0.1015	4.08644600000001	40.2461089999999
cluster_144:283666-287321	chr1:283666-287321	3656	2608	0.0798	0.819371	10.26376
cluster_146:287822-292774	chr1:287822-292774	4953	1877	0.1504	3.062824	20.3639760000001
cluster_147:293275-297612	chr1:293275-297612	4338	1849	0.0708	0.979460999999997	13.840509
cluster_150:304575-310038	chr1:304575-310038	5464	3759	0.1846	5.65962899999999	30.6660130000001
cluster_152:310539-315800	chr1:310539-315800	5262	522	0.1665	2.019197	12.129235
cluster_154:316301-321432	chr1:316301-321432	5132	1134	0.0504	0.449110999999997	8.91747899999999
cluster_155:321933-327846	chr1:321933-327846	5914	2603	0.1078	1.88074999999997	17.441347
cluster_158:334301-338761	chr1:334301-338761	4461	578	0.0556	0.756390999999998	13.605783
cluster_160:342355-346767	chr1:342355-346767	4413	501	0.0429	0.394260999999999	9.193081
cluster_168:356544-362067	chr1:356544-362067	5524	1347	0.0386	0.684364999999998	17.734328
cluster_170:362568-367138	chr1:362568-367138	4571	1537	0.0718	1.63631899999999	22.779176
cluster_172:367639-370248	chr1:367639-370248	2610	545	0.1187	2.092567	17.6290350000001
cluster_173:370749-374337	chr1:370749-374337	3589	197	0.1089	0.121163	1.112123
cluster_177:378327-384867	chr1:378327-384867	6541	3405	0.0559	0.895766999999988	16.0337309999999
cluster_185:390531-395859	chr1:390531-395859	5329	2090	0.1249	3.68933899999999	29.534654
cluster_187:396360-401306	chr1:396360-401306	4947	2301	0.1010	5.46796000000004	54.1249119999998
cluster_189:401807-408464	chr1:401807-408464	6658	2391	0.0411	1.004679	24.433906
cluster_190:408965-419000	chr1:408965-419000	10036	6292	0.1131	4.56566800000015	40.3792499999996
cluster_195:423423-427579	chr1:423423-427579	4157	1742	0.2132	11.9292489999999	55.950063
cluster_197:428080-432084	chr1:428080-432084	4005	2417	0.1385	1.81974899999999	13.141716
