cluster_6:1-9898	chr1:1-9898	9898	2362	0.1139	2.59240699999999	22.761052
cluster_8:10399-14520	chr1:10399-14520	4122	62	0.0170	0.006787	0.398858
cluster_23:21515-29830	chr1:21515-29830	8316	3422	0.1050	2.793196	26.601177
cluster_26:30331-37104	chr1:30331-37104	6774	4312	0.3046	21.602242	70.9169609999996
cluster_32:42898-46207	chr1:42898-46207	3310	98	0.0323	0.092415	2.862487
cluster_34:46708-52868	chr1:46708-52868	6161	3850	0.1667	7.5429	45.2386559999998
cluster_36:53369-57820	chr1:53369-57820	4452	217	0.1270	0.610482999999999	4.807078
cluster_38:58321-64871	chr1:58321-64871	6551	4054	0.0258	0.523960999999998	20.331923
cluster_55:75917-85449	chr1:75917-85449	9533	805	0.1132	1.83377	16.193356
cluster_67:90538-99961	chr1:90538-99961	9424	7513	0.1159	4.18013800000003	36.069681
cluster_69:100462-105382	chr1:100462-105382	4921	1282	0.1722	2.66632699999999	15.480828
cluster_75:111432-117668	chr1:111432-117668	6237	4408	0.0927	2.72006599999997	29.3499770000001
cluster_77:118169-121573	chr1:118169-121573	3405	628	0.2357	3.101828	13.159132
cluster_78:122074-131117	chr1:122074-131117	9044	5418	0.1178	6.88360600000002	58.4511509999997
cluster_81:135046-143383	chr1:135046-143383	8338	5333	0.1575	2.19348899999999	13.9310099999999
cluster_89:145320-147601	chr1:145320-147601	2282	294	0.0821	1.021993	12.443064
cluster_93:148102-155632	chr1:148102-155632	7531	3148	0.0613	1.47476699999999	24.052955
cluster_94:156133-159031	chr1:156133-159031	2899	428	0.0553	0.553023	9.998172
cluster_96:163876-168445	chr1:163876-168445	4570	2533	0.1451	1.883698	12.977895
cluster_97:168946-175405	chr1:168946-175405	6460	3182	0.0817	1.27796399999999	15.648982
cluster_99:175906-180921	chr1:175906-180921	5016	2032	0.1376	1.92100799999999	13.9645889999999
cluster_101:181422-185701	chr1:181422-185701	4280	3074	0.0971	1.67786	17.276949
cluster_102:186202-193471	chr1:186202-193471	7270	1938	0.0551	2.43790399999999	44.2179809999999
cluster_104:193972-197543	chr1:193972-197543	3572	2032	0.1125	0.540305999999994	4.803302
cluster_107:201902-206852	chr1:201902-206852	4951	2322	0.0709	0.535157999999999	7.55213000000002
cluster_109:207353-210873	chr1:207353-210873	3521	2026	0.0551	0.933100999999999	16.932882
cluster_116:211374-215232	chr1:211374-215232	3859	1671	0.1619	3.376786	20.851349
cluster_121:223506-228447	chr1:223506-228447	4942	3036	0.1166	1.61643499999999	13.865749
cluster_122:228948-239278	chr1:228948-239278	10331	3795	0.0336	0.934935999999999	27.8570390000001
cluster_129:239779-245438	chr1:239779-245438	5660	144	0.1374	0.125906	0.916072
cluster_130:245939-248503	chr1:245939-248503	2565	963	0.0470	2.314854	49.2863589999999
cluster_132:249004-253304	chr1:249004-253304	4301	1964	0.1032	2.608935	25.272517
cluster_134:253805-259968	chr1:253805-259968	6164	5690	0.0982	3.10351400000001	31.60157
cluster_139:265752-270048	chr1:265752-270048	4297	1742	0.1001	5.00300600000002	49.967737
cluster_142:270549-275273	chr1:270549-275273	4725	2930	0.0436	0.794473999999991	18.215853
cluster_143:275774-283165	chr1:275774-283165	7392	3455	0.0861	4.159149	48.3090780000002
cluster_144:283666-287321	chr1:283666-287321	3656	2867	0.1723	2.716749	15.769025
cluster_146:287822-292774	chr1:287822-292774	4953	2228	0.1839	4.812633	26.1676000000001
cluster_147:293275-297612	chr1:293275-297612	4338	1814	0.0511	0.736609999999998	14.401622
cluster_150:304575-310038	chr1:304575-310038	5464	3797	0.1943	5.75044200000004	29.5981520000002
cluster_152:310539-315800	chr1:310539-315800	5262	921	0.1087	2.29591	21.112665
cluster_154:316301-321432	chr1:316301-321432	5132	2034	0.0833	1.73711099999999	20.841716
cluster_155:321933-327846	chr1:321933-327846	5914	3334	0.0595	1.15652999999998	19.448186
cluster_158:334301-338761	chr1:334301-338761	4461	1594	0.0613	2.55768500000001	41.7378089999999
cluster_160:342355-346767	chr1:342355-346767	4413	540	0.0487	0.500764999999999	10.27976
cluster_168:356544-362067	chr1:356544-362067	5524	1762	0.0350	0.855805999999997	24.43435
cluster_170:362568-367138	chr1:362568-367138	4571	2267	0.0673	2.84533199999999	42.295413
cluster_172:367639-370248	chr1:367639-370248	2610	813	0.1748	6.11286499999999	34.9794300000001
cluster_173:370749-374337	chr1:370749-374337	3589	726	0.0654	0.434906999999999	6.650759
cluster_177:378327-384867	chr1:378327-384867	6541	3698	0.0840	1.80125699999997	21.432138
cluster_185:390531-395859	chr1:390531-395859	5329	2132	0.0673	1.84600299999999	27.43232
cluster_187:396360-401306	chr1:396360-401306	4947	2561	0.0804	4.57910900000004	56.9860699999997
cluster_189:401807-408464	chr1:401807-408464	6658	2583	0.0540	1.58530199999996	29.378209
cluster_190:408965-419000	chr1:408965-419000	10036	7193	0.1834	9.97456900000001	54.396943999999
cluster_195:423423-427579	chr1:423423-427579	4157	1818	0.1198	6.94672000000011	57.9858819999999
cluster_197:428080-432084	chr1:428080-432084	4005	2811	0.0880	1.49504999999998	16.9809059999999
cluster_200:438503-442070	chr1:438503-442070	3568	1721	0.0470	3.107146	66.0628669999999
cluster_201:442571-447253	chr1:442571-447253	4683	387	0.5737	5.99263800000001	10.444738
cluster_204:447754-452251	chr1:447754-452251	4498	1958	0.0180	0.149282	8.29017100000001
cluster_206:452752-457391	chr1:452752-457391	4640	2160	0.0451	1.16113099999998	25.746564
cluster_207:457892-461992	chr1:457892-461992	4101	1175	0.0229	0.648173	28.350166
cluster_209:464808-465982	chr1:464808-465982	1175	241	0.1311	0.338036999999999	2.578547
cluster_211:469977-474138	chr1:469977-474138	4162	2049	0.0483	0.635974	13.169601
cluster_213:477024-478690	chr1:477024-478690	1667	56	0.0413	0.010039	0.242977
cluster_215:481856-486118	chr1:481856-486118	4263	408	0.0748	0.637195999999998	8.520363
cluster_218:486619-488092	chr1:486619-488092	1474	1137	0.0572	0.0964450000000011	1.686527
cluster_219:488593-495741	chr1:488593-495741	7149	3176	0.0777	1.71917499999997	22.120399
cluster_220:496242-508491	chr1:496242-508491	12250	2313	0.3074	5.9812	19.456498
cluster_222:508992-509858	chr1:508992-509858	867	372	0.1317	1.314184	9.980373
cluster_223:510359-514071	chr1:510359-514071	3713	1058	0.0558	1.70266899999999	30.52002
cluster_226:514572-519456	chr1:514572-519456	4885	964	0.2153	5.55478000000001	25.805603
cluster_227:519957-525012	chr1:519957-525012	5056	3822	0.0649	1.155567	17.7976459999998
cluster_229:525513-533308	chr1:525513-533308	7796	3636	0.2319	5.16312200000006	22.2661659999999
cluster_234:533809-538764	chr1:533809-538764	4956	3536	0.0356	4.08864	114.720543
cluster_236:539265-542735	chr1:539265-542735	3471	2013	0.0841	4.18493700000001	49.7473349999999
cluster_237:543236-548448	chr1:543236-548448	5213	3633	0.0850	4.39666499999999	51.7361109999999
cluster_238:548949-559487	chr1:548949-559487	10539	4709	0.5233	35.7842910000003	68.3761239999998
cluster_240:559988-562391	chr1:559988-562391	2404	632	0.2456	1.098685	4.472585
cluster_241:562892-565860	chr1:562892-565860	2969	1715	0.0951	0.533076999999998	5.60602200000002
cluster_243:566361-574087	chr1:566361-574087	7727	6088	0.0877	6.12098700000006	69.7666769999995
cluster_244:574588-582941	chr1:574588-582941	8354	5428	0.4549	30.5664319999999	67.1949389999998
cluster_245:583442-587764	chr1:583442-587764	4323	1708	0.0526	0.453305999999999	8.610753
cluster_246:588265-595900	chr1:588265-595900	7636	880	0.1175	2.457402	20.922559
